altitude_m,ax,ay,az,bax_true,bay_true,baz_true,beacon_id,beacon_x,beacon_y,beacon_z,bias_true_m,gx,gy,gz,is_dropout,is_outlier,kind,latency_s,measurement_time_s,range_m,sensor,time_s,valid,vx,vy,vz,x,y,z
85.14210434373385,,,,,,,,,,,0.009667064022945905,,,,0.0,0.0,altitude,,1.0,,barometer,1.0,1.0,,,,,,
,,,,,,,0.0,0.0,0.0,85.0,,,,,0.0,0.0,range,,1.0,27.30432375776024,range_beacon,1.0,1.0,,,,,,
,,,,,,,1.0,180.0,-60.0,90.0,,,,,0.0,0.0,range,,1.0,160.597863497819,range_beacon,1.0,1.0,,,,,,
,,,,,,,2.0,80.0,160.0,80.0,,,,,0.0,0.0,range,,1.0,177.0792261303626,range_beacon,1.0,1.0,,,,,,
,0.13869784762287568,0.03192347713401116,-0.06705837882811985,0.03535078798351193,-0.025072051842891577,0.019752692702120773,,,,,,-0.005787072229571124,-0.001879306647963586,0.010347704236714066,0.0,0.0,inertial,,1.0666666667,,imu,1.0666666667,1.0,,,,,,
,0.04330323301660333,0.02067216997624302,-0.043397404174522605,0.035126988882448876,-0.024951446855633806,0.019634312364105247,,,,,,-0.001195196455937638,0.0016076979338322498,0.010419460085282254,0.0,0.0,inertial,,1.1333333333,,imu,1.1333333333,1.0,,,,,,
,0.06744790816962329,0.12476576615792083,-0.02982153006328703,0.03513129504433524,-0.024955430512616943,0.019723806688286695,,,,,,0.003456583153405533,-0.00023186515336664237,0.010902078031640158,0.0,0.0,inertial,,1.2,,imu,1.2,1.0,,,,,,
,0.09196121495838308,0.03815098176900278,-0.016416665334611318,0.03532914776673645,-0.024894973393305687,0.019562416563031048,,,,,,-0.0030524121361717453,-0.0018416651865232748,0.011901254899397364,0.0,0.0,inertial,,1.2666666667,,imu,1.2666666667,1.0,,,,,,
,0.0665511352118134,0.16985541737307158,0.03527148152747372,0.03519498388279756,-0.02503904521724859,0.02015575503304812,,,,,,-0.00035155204711032,-0.0008307573410236988,0.009685676581136136,0.0,0.0,inertial,,1.3333333333,,imu,1.3333333333,1.0,,,,,,
84.9637735486787,,,,,,,,,,,0.012739945188390748,,,,0.0,0.0,altitude,,1.3333333333,,barometer,1.3333333333,1.0,,,,,,
,0.041302384313749704,0.13455640155315512,0.015089512985312288,0.03490729838582286,-0.025029004746649874,0.020116963113247982,,,,,,0.0005836337231618969,0.00044617502870430287,0.010493835027919448,0.0,0.0,inertial,,1.4,,imu,1.4,1.0,,,,,,
,0.022991590446871813,0.1288621358165744,0.06264165411289614,0.034831006041689955,-0.02531890446876241,0.020160246356046,,,,,,0.0010268129436567478,0.001904504313686249,0.011963631271771746,0.0,0.0,inertial,,1.4666666667,,imu,1.4666666667,1.0,,,,,,
,0.09714746413168546,0.06068844731793098,0.06359814900393354,0.03464897638690715,-0.025230439720325626,0.02037441670076337,,,,,,0.0030890389468649013,0.0028092714486562718,0.01420554274337316,0.0,0.0,inertial,,1.5333333333,,imu,1.5333333333,1.0,,,,,,
,0.07964537988233544,0.11730810112061311,0.06103993341721217,0.03442644331592708,-0.02528706461227167,0.020434061105175042,,,,,,0.0014267312964060081,-0.0005429509445187274,0.014212402815684519,0.0,0.0,inertial,,1.6,,imu,1.6,1.0,,,,,,
,0.08730797186941047,0.16632685775437642,-0.061704234890487965,0.03444935343432583,-0.02530597447017048,0.020401882508601327,,,,,,0.0008636415840238087,0.00047699875078660055,0.016265646734455737,0.0,0.0,inertial,,1.6666666667,,imu,1.6666666667,1.0,,,,,,
85.7151829219545,,,,,,,,,,,0.01405643333543756,,,,0.0,0.0,altitude,,1.6666666667,,barometer,1.6666666667,1.0,,,,,,
,-0.016846292609541222,0.04420738603109761,0.02688733736102677,0.034468359527474866,-0.02498196305705996,0.020674274766159097,,,,,,0.002655727993990287,0.0012420526230385225,0.013889141379027392,0.0,0.0,inertial,,1.7333333333,,imu,1.7333333333,1.0,,,,,,
,0.10883755695241232,0.12366296298646733,0.0002921557491778991,0.03442153278488468,-0.02534294107684423,0.02031124493691028,,,,,,-0.001562245268765313,0.00033148925733698535,0.01586156440320928,0.0,0.0,inertial,,1.8,,imu,1.8,1.0,,,,,,
,0.15949037720112214,0.15348883613368983,0.13635610842762655,0.034837468674183546,-0.025419050810312236,0.020669253520366398,,,,,,-0.0004529098247954403,0.0009640732607317733,0.0173541335287164,0.0,0.0,inertial,,1.8666666667,,imu,1.8666666667,1.0,,,,,,
,0.07083326897595546,0.11108011502461894,0.08976327993913658,0.034811587677350236,-0.025403912758314023,0.020373439340206585,,,,,,0.0028111626846886984,2.972817389040694e-05,0.01725848386272174,0.0,0.0,inertial,,1.9333333333,,imu,1.9333333333,1.0,,,,,,
,0.012852922799123492,0.1803195950535879,-0.027197410744741614,0.03476645642602818,-0.0253248426159125,0.020337138088449395,,,,,,-0.00467206116349952,-0.000948876099718624,0.013781522354645434,0.0,0.0,inertial,,2.0,,imu,2.0,1.0,,,,,,
,,,,,,,,,,,,,,,0.0,0.0,position_velocity,0.0,2.0,,gps,2.0,1.0,11.347288134623446,1.257529789172902,0.20268887492576293,36.495876044610256,-8.600477316739319,81.54035811650357
85.56505768862148,,,,,,,,,,,0.01369000408966356,,,,0.0,0.0,altitude,,2.0,,barometer,2.0,1.0,,,,,,
,,,,,,,0.0,0.0,0.0,85.0,,,,,0.0,0.0,range,,2.0,39.631461105181735,range_beacon,2.0,1.0,,,,,,
,,,,,,,1.0,180.0,-60.0,90.0,,,,,0.0,0.0,range,,2.0,151.60454464590072,range_beacon,2.0,1.0,,,,,,
,,,,,,,2.0,80.0,160.0,80.0,,,,,0.0,0.0,range,,2.0,172.81735285796978,range_beacon,2.0,1.0,,,,,,
,0.09605832272899748,0.21791691456562676,0.056811014540643884,0.03504349913479929,-0.02548460916055894,0.020830362736718126,,,,,,0.00037903051922929734,0.0028939128930711125,0.01526843697008041,0.0,0.0,inertial,,2.0666666667,,imu,2.0666666667,1.0,,,,,,
,-0.019194859195636085,0.184357696112571,-0.014658500846577896,0.03483889207759409,-0.025260727042853367,0.020947986058092245,,,,,,-0.001237035129525182,0.0024851972074938574,0.017970980004652515,0.0,0.0,inertial,,2.1333333333,,imu,2.1333333333,1.0,,,,,,
,0.10830688481913621,0.20402243260906677,-0.028393389270518918,0.034998212775220784,-0.025234496750622493,0.02124582500097212,,,,,,0.0009366880911258368,-0.0010426355753377827,0.014261266144310152,0.0,0.0,inertial,,2.2,,imu,2.2,1.0,,,,,,
,0.06622705877103376,0.13292419528673516,0.009700261915624439,0.034845659079647213,-0.025292570873100776,0.02119047937961575,,,,,,-0.0010604129013625542,-0.0011449704055622439,0.015291177587389598,0.0,0.0,inertial,,2.2666666667,,imu,2.2666666667,1.0,,,,,,
,0.07652147090462663,0.2055730850082218,0.017534064223373565,0.03486468524963964,-0.025558847812612216,0.021359074019837946,,,,,,0.0008718005968853662,0.0011324941045580484,0.018468441233093446,0.0,0.0,inertial,,2.3333333333,,imu,2.3333333333,1.0,,,,,,
85.36347462964098,,,,,,,,,,,0.01643083114181226,,,,0.0,0.0,altitude,,2.3333333333,,barometer,2.3333333333,1.0,,,,,,
,0.029566226143297906,0.20009785558114052,0.11773754586789101,0.03473911805515025,-0.025473269011201744,0.02124578701785722,,,,,,4.1747209296115214e-05,0.003040844275840514,0.021167875462900207,0.0,0.0,inertial,,2.4,,imu,2.4,1.0,,,,,,
,-0.009845737133536439,0.20794199724868034,0.03592038016462348,0.03485860728699606,-0.025392706009974723,0.020798880521872537,,,,,,-0.0037712503052006654,0.001616950068222362,0.021681189510929528,0.0,0.0,inertial,,2.4666666667,,imu,2.4666666667,1.0,,,,,,
,0.03878082452374443,0.2895913061177286,0.025439086445050718,0.035013506511320826,-0.02545164177940769,0.020766091556206012,,,,,,-0.0004166871130452189,-0.0032006814903304164,0.019502694733651123,0.0,0.0,inertial,,2.5333333333,,imu,2.5333333333,1.0,,,,,,
,0.07688284959608153,0.24053207983627042,0.07315182218217305,0.034979282589991834,-0.0255065821469019,0.020866941600310183,,,,,,-0.0028747467467637906,0.001279975523206631,0.019960251290942446,0.0,0.0,inertial,,2.6,,imu,2.6,1.0,,,,,,
,0.03417059353535824,0.263715584975749,-0.035364336233994514,0.03519257370218633,-0.025394059966434696,0.020511296105408108,,,,,,0.0013906115742455165,0.0003814308016447721,0.022656042611859023,0.0,0.0,inertial,,2.6666666667,,imu,2.6666666667,1.0,,,,,,
85.80082565758202,,,,,,,,,,,0.01780767455640111,,,,0.0,0.0,altitude,,2.6666666667,,barometer,2.6666666667,1.0,,,,,,
,0.03355172035518378,0.3387203403301809,0.03446692438550555,0.03525422416583638,-0.024958344901406478,0.020660099876202032,,,,,,0.00015131978851660834,0.002130884087810319,0.023097338364541982,0.0,0.0,inertial,,2.7333333333,,imu,2.7333333333,1.0,,,,,,
,0.03708929811071105,0.2606528695146929,0.0910960392828177,0.035111822960971616,-0.025173708072755954,0.020650269891292282,,,,,,-0.0033510427512042683,-0.0003500597143240817,0.023080579001192578,0.0,0.0,inertial,,2.8,,imu,2.8,1.0,,,,,,
,0.00822134507807231,0.17768716468485582,0.02246414187452334,0.03503021026711496,-0.0248906592190207,0.020330522139827185,,,,,,-0.0005373184344628992,-0.002462500754421534,0.017699098622719674,0.0,0.0,inertial,,2.8666666667,,imu,2.8666666667,1.0,,,,,,
,0.10210984722686528,0.11069460738907055,0.10978034928541694,0.03499624026557339,-0.024702368711343223,0.020172780385893953,,,,,,0.002678896176955438,0.002031391094305917,0.021923192999563346,0.0,0.0,inertial,,2.9333333333,,imu,2.9333333333,1.0,,,,,,
,0.0182611791068701,0.3658264087915662,-0.000564212999381912,0.03493190224339135,-0.02461471304248573,0.020222965972976344,,,,,,0.0008270068432648413,-0.000457701002655374,0.023982431150670832,0.0,0.0,inertial,,3.0,,imu,3.0,1.0,,,,,,
,,,,,,,,,,,,,,,0.0,0.0,position_velocity,0.0,3.0,,gps,3.0,1.0,11.285518955062507,1.7030608632870647,0.7124160250988785,54.47209919699614,-7.397726225283565,83.86244357133184
86.47691435929448,,,,,,,,,,,0.02061625468718777,,,,0.0,0.0,altitude,,3.0,,barometer,3.0,1.0,,,,,,
,,,,,,,0.0,0.0,0.0,85.0,,,,,0.0,0.0,range,,3.0,53.19184282646728,range_beacon,3.0,1.0,,,,,,
,,,,,,,1.0,180.0,-60.0,90.0,,,,,0.0,0.0,range,,3.0,139.34105565953297,range_beacon,3.0,1.0,,,,,,
,,,,,,,2.0,80.0,160.0,80.0,,,,,0.0,0.0,range,,3.0,169.348280044801,range_beacon,3.0,1.0,,,,,,
,0.13377358414342694,0.253817321798049,0.022566435742253803,0.03508994308107315,-0.02430468919029043,0.02017535067304205,,,,,,0.002761607332391919,-0.002320781427410422,0.024240809542909234,0.0,0.0,inertial,,3.0666666667,,imu,3.0666666667,1.0,,,,,,
,0.04886377735255361,0.2897261402426263,0.07045512043665542,0.03536858219095583,-0.024306796003515863,0.02037519614319935,,,,,,0.0012545853249517598,-0.0005996202690314907,0.023789050890174253,0.0,0.0,inertial,,3.1333333333,,imu,3.1333333333,1.0,,,,,,
