accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.0,0.8328528226996976,19.0,0.7628512643624936,-0.7274249572075178,,,0.7274249572075178,0.0,0.0,barometer_altitude,0.0,19.0
1.0,55.0,1.5514411041653235,1.6783768833138295,19.0,2.768449582503766,-2.7925939874975825,,,2.7925939874975825,0.0,0.0,range_beacon,0.0,19.0
1.0,55.0,1.0,1.1985417274905088,19.0,0.6898628490891684,-0.9954845807217225,,,0.9954845807217225,0.0,0.0,range_beacon,0.0,19.0
1.0,55.0,1.0,1.1706140632864863,19.0,0.001626457609438577,-0.047210120789429766,,,0.047210120789429766,0.0,0.0,range_beacon,0.0,19.0
1.0,55.0,1.1581720927982058,0.9390912159032414,19.3333333333,2.772031572919962,-1.5635323252775777,,,1.5635323252775777,0.0,0.0,barometer_altitude,0.0,19.3333333333
1.0,55.0,1.5591100411759102,1.2238339720541505,19.6666666667,2.9578494487862153,2.104798555587479,,,2.104798555587479,0.0,0.0,barometer_altitude,0.0,19.6666666667
1.0,55.0,1.0,3.474482166140208,20.0,4.979356039701086,-2.814623591825807,0.010927763163576465,3.5522505219228293,4.532185913019366,0.0,0.0,gps_range_bearing_altitude,0.0,20.0
1.0,55.0,1.0,0.8374842835600562,20.0,0.31834921370207664,-0.47252909719620106,,,0.47252909719620106,0.0,0.0,barometer_altitude,0.0,20.0
1.0,55.0,1.0,1.17564641178261,20.0,0.3792807019688126,-0.724030890706274,,,0.724030890706274,0.0,0.0,range_beacon,0.0,20.0
1.0,55.0,1.0,1.1720262971695472,20.0,1.4099790339817808,1.3916937717374367,,,1.3916937717374367,0.0,0.0,range_beacon,0.0,20.0
1.0,55.0,1.0,1.1534382258137732,20.0,0.0012423048875301902,0.040654482488690746,,,0.040654482488690746,0.0,0.0,range_beacon,0.0,20.0
1.0,55.0,1.0,0.8339229529118491,20.3333333333,0.10867043470323225,-0.27490436117726347,,,0.27490436117726347,0.0,0.0,barometer_altitude,0.0,20.3333333333
1.0,55.0,1.2144374600935677,0.978687229226576,20.6666666667,2.8062735575107105,-1.6394905711263164,,,1.6394905711263164,0.0,0.0,barometer_altitude,0.0,20.6666666667
1.0,55.0,7.090265784580927,14.478817407380692,21.0,9.697147198638453,23.683303803602257,-0.10170111253717229,10.807377364704337,26.032837487933122,0.0,1.0,gps_range_bearing_altitude,0.0,21.0
1.0,55.0,1.0,0.8332739104584437,21.0,0.09624243642035903,0.25850627451055175,,,0.25850627451055175,0.0,0.0,barometer_altitude,0.0,21.0
1.0,55.0,1.0,1.154827216081028,21.0,0.04772835233431436,-0.2522930177188982,,,0.2522930177188982,0.0,0.0,range_beacon,0.0,21.0
1.0,55.0,1.0,1.1674324846691122,21.0,0.1010915288738088,0.37118392180545356,,,0.37118392180545356,0.0,0.0,range_beacon,0.0,21.0
1.0,55.0,1.4454839706747356,1.5534389939185405,21.0,2.805324892309256,-2.601871147214524,,,2.601871147214524,0.0,0.0,range_beacon,0.0,21.0
1.0,55.0,1.0,0.830462733796149,21.3333333333,1.8292666936941409,-1.1232040537758934,,,1.1232040537758934,0.0,0.0,barometer_altitude,0.0,21.3333333333
1.0,55.0,1.0,0.828215417704974,21.6666666667,0.04084042675993175,0.16737417396549858,,,0.16737417396549858,0.0,0.0,barometer_altitude,0.0,21.6666666667
1.0,55.0,1.0,3.4589777564923962,22.0,0.7296210079600072,0.15488215208517886,0.005783700406707393,-1.0722074756166506,1.0833516525086218,0.0,0.0,gps_range_bearing_altitude,0.0,22.0
1.0,55.0,1.0,0.8249135559072464,22.0,1.1201198512219575,0.8730531577916736,,,0.8730531577916736,0.0,0.0,barometer_altitude,0.0,22.0
1.0,55.0,1.0,1.1430422967108491,22.0,0.3990155891149113,0.7220333088070561,,,0.7220333088070561,0.0,0.0,range_beacon,0.0,22.0
1.0,55.0,1.1938683586975192,1.3256220482942531,22.0,2.6279582227731693,2.1489630456555346,,,2.1489630456555346,0.0,0.0,range_beacon,0.0,22.0
1.0,55.0,1.0,1.1538041610555891,22.0,1.906790952383783,-1.5932489543857855,,,1.5932489543857855,0.0,0.0,range_beacon,0.0,22.0
1.0,55.0,1.107816394679604,0.8979880215575178,22.3333333333,2.7737162183198714,-1.4955521328174655,,,1.4955521328174655,0.0,0.0,barometer_altitude,0.0,22.3333333333
1.0,55.0,1.0,0.8250639781660695,22.6666666667,0.07636879356618957,-0.22800564077873275,,,0.22800564077873275,0.0,0.0,barometer_altitude,0.0,22.6666666667
1.0,55.0,1.0,3.454059773561179,23.0,1.61192787272233,1.4918784249218788,0.0071221540425043806,1.454213581472871,2.083384050137119,0.0,0.0,gps_range_bearing_altitude,0.0,23.0
1.0,55.0,1.0,0.8224682532325792,23.0,0.09572758681597986,-0.25447064988274803,,,0.25447064988274803,0.0,0.0,barometer_altitude,0.0,23.0
1.0,55.0,1.0,1.1312541360057833,23.0,0.6301928898807656,-0.8980425813145416,,,0.8980425813145416,0.0,0.0,range_beacon,0.0,23.0
1.0,55.0,1.0,1.153887805290637,23.0,0.6281575900817049,0.9145298587955608,,,0.9145298587955608,0.0,0.0,range_beacon,0.0,23.0
1.0,55.0,1.0,1.138659755651651,23.0,3.8635000799273894e-05,0.007077574249592544,,,0.007077574249592544,0.0,0.0,range_beacon,0.0,23.0
1.0,55.0,1.2420008844307833,0.9901809732393724,23.3333333333,2.867359807684473,-1.6767011939815575,,,1.6767011939815575,0.0,0.0,barometer_altitude,0.0,23.3333333333
1.0,55.0,1.0,0.8253775552442916,23.6666666667,0.24744998073253963,-0.4105786543065193,,,0.4105786543065193,0.0,0.0,barometer_altitude,0.0,23.6666666667
