accepted,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_3,residual_4,residual_5,residual_norm,sensor_is_dropout,sensor_is_outlier,source,sqrt_condition,stale_s,time_s
0.0,0.0,0.0,24.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,24.0
0.0,0.0,0.0,24.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,24.0
0.0,0.0,0.0,24.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,24.0
1.0,55.0,0.8053890178892191,24.3333333333,0.3282567518835559,0.46143712972789785,,,,,,0.46143712972789785,0.0,0.0,barometer_altitude,82.43276150533333,0.0,24.3333333333
1.0,55.0,0.8065432731978109,24.6666666667,0.0010310906413842085,0.025898588541679146,,,,,,0.025898588541679146,0.0,0.0,barometer_altitude,85.30313135487691,0.0,24.6666666667
1.0,55.0,4.414585224576726,25.0,16.311861378658218,1.2524013148674271,2.0669726068670684,6.239423898298597,-0.8729759432539854,0.2639057310413655,-0.10081343209212831,6.7537539172039,0.0,0.0,gps_position_velocity,79.34873417149097,0.0,25.0
1.0,55.0,0.8034057160313098,25.0,0.15244015776749392,-0.31367839857439606,,,,,,0.31367839857439606,0.0,0.0,barometer_altitude,79.34873417739028,0.0,25.0
0.0,0.0,0.0,25.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,25.0
0.0,0.0,0.0,25.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,25.0
0.0,0.0,0.0,25.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,25.0
1.0,55.0,0.80454413221694,25.3333333333,1.1435672463334692,0.8603610198962599,,,,,,0.8603610198962599,0.0,0.0,barometer_altitude,81.94340936542143,0.0,25.3333333333
1.0,55.0,0.80573712761921,25.6666666667,0.11199551612834979,-0.26964582089026123,,,,,,0.26964582089026123,0.0,0.0,barometer_altitude,84.72934907583357,0.0,25.6666666667
1.0,55.0,4.404268792382495,26.0,7.626112689554469,4.417950867973786,3.441649493358483,1.1768378125201053,0.5553684550249045,0.10259414075075668,0.03508370654261758,5.750511185013036,0.0,0.0,gps_position_velocity,79.16548521244324,0.0,26.0
1.0,55.0,0.8027831611964941,26.0,0.12784721984743513,-0.2870409763071109,,,,,,0.2870409763071109,0.0,0.0,barometer_altitude,79.16548521807722,0.0,26.0
0.0,0.0,0.0,26.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,26.0
0.0,0.0,0.0,26.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,26.0
0.0,0.0,0.0,26.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,26.0
1.0,55.0,0.8039531064223565,26.3333333333,0.7696394111777652,0.705300784592211,,,,,,0.705300784592211,0.0,0.0,barometer_altitude,81.70868227199165,0.0,26.3333333333
1.0,55.0,0.8051788716139143,26.6666666667,1.7478187114424697,1.0644874912377276,,,,,,1.0644874912377276,0.0,0.0,barometer_altitude,84.4418755125043,0.0,26.6666666667
1.0,55.0,4.396315823168756,27.0,5.385435811412617,1.1834216134584494,1.332110059347059,-1.4042677941632462,-0.35766483586034425,-0.21478690146538604,0.47567177514210457,2.355269230609801,0.0,0.0,gps_position_velocity,79.15121771626913,0.0,27.0
1.0,55.0,0.8023508832133494,27.0,1.576959568482115,1.0075685761174782,,,,,,1.0075685761174782,0.0,0.0,barometer_altitude,79.1512177217313,0.0,27.0
0.0,0.0,0.0,27.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,27.0
0.0,0.0,0.0,27.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,27.0
0.0,0.0,0.0,27.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,27.0
1.0,55.0,0.8035441972102535,27.3333333333,0.4281479853536758,0.5257832197479928,,,,,,0.5257832197479928,0.0,0.0,barometer_altitude,81.66364627879783,0.0,27.3333333333
1.0,55.0,0.8047922067914327,27.6666666667,2.097846685231776,-1.1656566219625546,,,,,,1.1656566219625546,0.0,0.0,barometer_altitude,84.36537939734103,0.0,27.6666666667
1.0,55.0,4.390088565351147,28.0,3.703835869332561,1.7308754680180982,-1.7682675776524377,1.5787771081534459,0.3428355870901889,0.0679024652052842,0.32922962988613835,2.9741849981035884,0.0,0.0,gps_position_velocity,79.26762789056279,0.0,28.0
1.0,55.0,0.8020503165747921,28.0,1.341421866214081,-0.9289328159890715,,,,,,0.9289328159890715,0.0,0.0,barometer_altitude,79.26762789590803,0.0,28.0
0.0,0.0,0.0,28.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,28.0
0.0,0.0,0.0,28.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,28.0
0.0,0.0,0.0,28.0,0.0,,,,,,,0.0,0.0,0.0,range_beacon_unsupported,,0.0,28.0
