accepted,gate,huber_max_inflation,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,55.0,1.0,0.7618525991636687,25.0,0.36683964099900485,0.4614334600291272,,,0.4614334600291272,0.0,0.0,barometer_altitude,0.0,25.0
1.0,55.0,1.0,0.6146876057758895,25.0,0.12547156150234132,-0.21773442949371713,,,0.21773442949371713,0.0,0.0,radar_altimeter,0.05000000000000071,25.05
1.0,55.0,1.0,0.3299872167880789,25.0,0.8988653821887511,0.10614772806766304,-0.08222853329459223,-0.12060331900772614,0.18048277595766793,0.0,0.0,doppler_velocity,0.05000000000000071,25.05
1.0,55.0,1.0,0.614225397462068,25.125,0.7213694909318216,-0.5216829647694396,,,0.5216829647694396,0.0,0.0,radar_altimeter,0.02499999999999858,25.15
1.0,55.0,1.0,0.329852852798658,25.2,2.5914075421383886,0.005582603349928661,-0.26326733877789343,-0.15723842485744072,0.30669981965923254,0.0,0.0,doppler_velocity,0.05000000000000071,25.25
1.0,55.0,1.0,0.614167760918439,25.25,0.22654516415013062,-0.2923239602588694,,,0.2923239602588694,0.0,0.0,radar_altimeter,0.05000000000000071,25.3
1.0,55.0,1.0,0.6142382320427113,25.375,0.006243183764521222,0.048533309156326254,,,0.048533309156326254,0.0,0.0,radar_altimeter,0.02499999999999858,25.4
1.0,55.0,1.0,0.3291960516403389,25.4,0.6713754715665394,-0.0024432189990886144,-0.017670717366483846,-0.15402121845138955,0.15505082813250087,0.0,0.0,doppler_velocity,0.0,25.4
1.0,55.0,1.0,0.7611110701240845,25.5,2.063552961054366,1.0933415389625196,,,1.0933415389625196,0.0,0.0,barometer_altitude,0.0,25.5
1.0,55.0,1.0,0.32970062881645057,25.6,0.9756111923112748,-0.10665023335037738,-0.03492557960778586,-0.15041672752571122,0.1876679522565688,0.0,0.0,doppler_velocity,0.04999999999999716,25.65
1.0,55.0,1.0,0.6140160581505223,25.625,0.6699341551765439,0.5025691073307144,,,0.5025691073307144,0.0,0.0,radar_altimeter,0.02499999999999858,25.65
1.0,55.0,1.0,0.6140727726523306,25.75,2.30787010787731,0.9328794422654312,,,0.9328794422654312,0.0,0.0,radar_altimeter,0.0,25.75
1.0,55.0,1.0,0.3290800142866756,25.8,0.05093195349194312,-0.02731240624616582,0.03256056272421626,0.006286558441240819,0.04296136167428071,0.0,0.0,doppler_velocity,0.0,25.8
1.0,55.0,1.0,0.6140270830580458,25.875,0.012108908522837495,0.06756783853565196,,,0.06756783853565196,0.0,0.0,radar_altimeter,0.02499999999999858,25.9
1.0,55.0,1.0,0.614092242863133,26.0,0.5180089995780551,-0.44197964012629143,,,0.44197964012629143,0.0,0.0,radar_altimeter,0.0,26.0
1.0,55.0,1.0,3.5408397270243652,26.0,2.205060154571204,-3.0058609255290776,0.0038537062686998524,-1.7199862860990152,3.4631730506925598,0.0,0.0,gps_range_bearing_altitude,0.0,26.0
1.0,55.0,1.0,0.760780427661563,26.0,0.4605153704379647,0.5162753575651351,,,0.5162753575651351,0.0,0.0,barometer_altitude,0.0,26.0
1.0,55.0,7.227923160298294,1.5523371159998205,26.0,8.952590915998016,2.3418471039366473,-1.4770577373770253,0.29926270135398303,2.784870837612309,0.0,1.0,doppler_velocity,0.05000000000000071,26.05
1.0,55.0,1.0,0.6136315021792569,26.125,0.5460187251584891,0.4534312159675693,,,0.4534312159675693,0.0,0.0,radar_altimeter,0.02499999999999858,26.15
1.0,55.0,8.06170821331322,1.649736214539259,26.2,9.579658746849113,2.6119934611134834,-1.2746350115725258,0.5758090475566278,2.9628972835510443,0.0,1.0,doppler_velocity,0.05000000000000071,26.25
1.0,55.0,1.0,0.6139267543866043,26.25,0.08853256636581748,-0.18267036089262945,,,0.18267036089262945,0.0,0.0,radar_altimeter,0.05000000000000071,26.3
1.0,55.0,1.0,0.6144047914672555,26.375,0.20833429416845278,-0.280436783124415,,,0.280436783124415,0.0,0.0,radar_altimeter,0.07499999999999929,26.45
1.0,55.0,1.0,0.3321328399030259,26.4,0.9527317944169185,-0.008646524809222456,-0.13603690795422607,-0.12764243879819553,0.1867441964275575,0.0,0.0,doppler_velocity,0.05000000000000071,26.45
1.0,55.0,1.0,0.6136173846367727,26.5,0.17616591363647888,-0.2575482454201534,,,0.2575482454201534,0.0,0.0,radar_altimeter,0.0,26.5
1.0,55.0,1.0,0.7604609991738019,26.5,0.08177670606452336,-0.21746619340221685,,,0.21746619340221685,0.0,0.0,barometer_altitude,0.0,26.5
1.0,55.0,1.0,0.613709605048478,26.625,3.030111586803346,-1.0682975476718326,,,1.0682975476718326,0.0,0.0,radar_altimeter,0.02499999999999858,26.65
1.0,55.0,1.0,0.6142344310450142,26.75,0.09800369134118275,0.19228941322727167,,,0.19228941322727167,0.0,0.0,radar_altimeter,0.05000000000000071,26.8
1.0,55.0,1.0,0.33274446875570485,26.8,1.191172713422669,0.13496419416594563,0.13216257207022264,-0.09197107728502951,0.21009749693903718,0.0,0.0,doppler_velocity,0.0,26.8
