accepted,gate,innovation_std,measurement_time_s,nis,residual_0,residual_1,residual_2,residual_3,residual_4,residual_5,residual_norm,sensor_is_dropout,sensor_is_outlier,source,stale_s,time_s
1.0,80.0,1.2634644519982443,15.2,0.6419129680914089,-1.0122810389667904,,,,,,1.0122810389667904,0.0,0.0,barometer_altitude,0.0,15.2
1.0,80.0,1.2645151843494946,15.4,0.1183446263233777,0.4350090779483651,,,,,,0.4350090779483651,0.0,0.0,barometer_altitude,0.0,15.4
1.0,80.0,1.2655716384934217,15.6,0.7062980522780701,-1.0636059006065182,,,,,,1.0636059006065182,0.0,0.0,barometer_altitude,0.0,15.6
1.0,80.0,1.2666196949589432,15.8,0.0008465338540710627,-0.03685262280728807,,,,,,0.03685262280728807,0.0,0.0,barometer_altitude,0.0,15.8
1.0,80.0,5.8869198224543435,16.0,0.9199635588248933,0.4378765699659084,0.5960069814439279,0.5069489544377177,0.07394216595846359,0.3583821535141185,-0.24931257786910277,1.000009714056964,0.0,0.0,gps_position_velocity,0.0,16.0
1.0,80.0,1.2615818636429965,16.0,1.3931247454200515,-1.489053974832558,,,,,,1.489053974832558,0.0,0.0,barometer_altitude,0.0,16.0
1.0,80.0,1.262579106477939,16.2,0.34420530907967806,-0.7407427005885552,,,,,,0.7407427005885552,0.0,0.0,barometer_altitude,0.0,16.2
1.0,80.0,1.2636001165149713,16.4,0.0009413570368665639,0.03876920040372056,,,,,,0.03876920040372056,0.0,0.0,barometer_altitude,0.0,16.4
1.0,80.0,1.2646309220212406,16.6,0.00017392278583484142,-0.01667792583765504,,,,,,0.01667792583765504,0.0,0.0,barometer_altitude,0.0,16.6
1.0,80.0,1.2656578800532898,16.8,0.31863676447656697,0.714437544516386,,,,,,0.714437544516386,0.0,0.0,barometer_altitude,0.0,16.8
1.0,80.0,5.883928369179899,17.0,1.196344684046274,-1.0287232016271446,-0.38805933958361294,-2.601136935837303,-0.21778742170411647,-0.23191617351030924,-0.11044417641107412,2.8439741954301305,0.0,0.0,gps_position_velocity,0.0,17.0
1.0,80.0,1.2608767912998804,17.0,0.010337485447338675,-0.12819766247039865,,,,,,0.12819766247039865,0.0,0.0,barometer_altitude,0.0,17.0
1.0,80.0,1.2618509590686091,17.2,2.1001200126779422,-1.828648014906861,,,,,,1.828648014906861,0.0,0.0,barometer_altitude,0.0,17.2
1.0,80.0,1.262851395205841,17.4,0.6880227150225195,1.0474990474833135,,,,,,1.0474990474833135,0.0,0.0,barometer_altitude,0.0,17.4
1.0,80.0,1.2638645814553169,17.6,0.6636064235133688,1.029569892159543,,,,,,1.029569892159543,0.0,0.0,barometer_altitude,0.0,17.6
1.0,80.0,1.2648772291666486,17.8,0.1245258651025301,-0.4463526916640319,,,,,,0.4463526916640319,0.0,0.0,barometer_altitude,0.0,17.8
