ax,ay,az,px,py,pz,time_s,vx,vy,vz
0.5365182244144122,0.20783644923092234,0.15820163897618836,103.32186481019747,13.17580683264281,121.96265987006385,5.5,19.964655416245666,3.1600716288410804,0.7065149508964416
0.5381583384162106,0.20543528775083533,0.15776306340928892,104.32076822879027,13.334070209646402,121.99818336965738,5.55,19.991481327466385,3.1704634513026266,0.7144250328452509
0.5397465789807869,0.20301928366057356,0.1572769762176391,105.3210149930866,13.492850176321221,122.0341018251289,5.6,20.018389244387194,3.1807352156901683,0.7223131860157154
0.541282744460893,0.20058861151538152,0.15674349418134867,106.32260913852969,13.652140711210304,122.07041408064997,5.65,20.045376573336235,3.190886179873197,0.7301770348265973
0.5427666394275927,0.19814344693026437,0.15616274546691084,107.32555457062708,13.811935755968358,122.10711886175902,5.7,20.072440710559277,3.200915610448966,0.7380142095356648
0.5441980746939681,0.1956839665672998,0.15553486959641086,108.32985506445434,13.97222921579947,122.14421477566763,5.75,20.099579042530657,3.2108227827954794,0.7458223468090103
0.5455768673380708,0.19321034812287402,0.15486001741400657,109.33551426417424,14.133014959897451,122.18170031159508,5.8,20.126788946265354,3.2206069811238445,0.7535990902888308
0.5469028407251162,0.19072277031484366,0.15413835104968873,110.34253568257168,14.294286821888797,122.2195738411313,5.85,20.154067789632258,3.230267498529988,0.7613420911595311
0.5481758245289179,0.18822141286962327,0.15337004388033018,111.3509227006042,14.45603860027819,122.25783361862808,5.9,20.181412931668515,3.23980363704573,0.7690490087120155
0.5493956547525576,0.18570645650920017,0.1525552804880329,112.36067856696829,14.618264058896564,122.29647778161853,5.95,20.20882172289496,3.2492147076892115,0.776717510906032
0.5505621737482922,0.18317808293807733,0.15169425661578287,113.37180639768148,14.78095692735166,122.33550435126445,6.0,20.23629150563259,3.2585000305146714,0.7843452749304337
0.5516752302366902,0.18063647483014544,0.15078717912042383,114.3843091756803,14.944110901481066,122.37491123283174,6.05,20.263819614320003,3.267658934661575,0.7919299877612228
0.5527346793250014,0.17808181581548474,0.14983426592296112,115.3981897504341,15.107719643807682,122.4146962161937,6.1,20.291403375831838,3.2766907584030824,0.799469346717244
0.5537403825247512,0.1755142904670976,0.14883574595620688,116.41345083757484,15.271776783997606,122.45485697636197,6.15,20.319040109798088,3.2855948491938567,0.8069610600133921
0.5546922077685627,0.17293408428757376,0.14779185910978035,117.4300950185429,15.436275919320382,122.49539107404509,6.2,20.346727128924325,3.2943705637172114,0.8144028473112024
0.5555900294262007,0.17034138369568716,0.14670285617247525,118.44812474024883,15.6012106151116,122.53629595623454,6.25,20.374461739312753,3.30301726793159,0.8217924402666914
0.5564337283198395,0.16773637601292776,0.14556899877200924,119.46754231475124,15.766574405237801,122.57756895681808,6.3,20.402241240784065,3.3115343371163743,0.8291275830753152
0.5572231917385478,0.1651192494499674,0.14439055931216896,120.48834991895085,15.932360792563635,122.61920729722031,6.35,20.43006292720006,3.3199211559170205,0.8364060330139157
0.557958313451994,0.16249019309306187,0.14316782090736638,121.51054959430053,16.0985632494213,122.66120808707015,6.4,20.457924086786985,3.328177118389519,0.8436255609795241
0.5586389937233662,0.1598493968903893,0.1419010773146219,122.53414324653168,16.265175218082142,122.70356832489526,6.45,20.485822002459585,3.336301628044172,0.8507839520248924
0.5592651393215079,0.15719705163832653,0.14059063286299073,123.55913264539682,16.432190111230465,122.74628489884314,6.5,20.513753952145752,3.3442940978886915,0.8578790058906235
0.559836663532267,0.15453334896766424,0.13923680238044917,124.58551942442826,16.599601312439447,122.78935458742875,6.55,20.541717209111827,3.352153950470608,0.8649085375337731
0.5603534861690561,0.15185848132976174,0.13783991111825875,125.61330508071326,16.767402176649185,122.83277406030842,6.6,20.56970904228844,3.359880617918991,0.8718703776527955
0.5608155335826244,0.1491726419826422,0.13640029467282616,126.6424909746854,16.9355860306468,122.87653987907997,6.65,20.597726716596892,3.367473541985479,0.8787623732087084
0.5612227386700384,0.14647602497703016,0.13491829890507803,127.67307832993222,17.104146173548553,122.92064849810875,6.7,20.625767493276022,3.374932174084611,0.8855823879423498
0.5615750408828709,0.14376882514233114,0.13339427985736915,128.70506823301938,17.273075877284004,122.9650962653795,6.75,20.653828630209524,3.3822559753334627,0.8923283028876037
0.5618723862345987,0.14105123807255568,0.1318286036679452,129.73846163333096,17.442368387082105,123.0098794233737,6.8,20.68190738225367,3.389444416590579,0.8989980168804721
0.5621147273072049,0.13832346011218738,0.1302216464829799,130.77325934292645,17.612016921959224,123.05499410997231,6.85,20.7100010015654,3.396496978494207,0.9055894470638693
0.5623020232569884,0.13558568834199722,0.1285737943662075,131.80946203641386,17.782014675209076,123.10043635938361,6.9,20.73810673793076,3.4034131514998163,0.9121005293880183
0.5624342398195782,0.13283812056480465,0.12688544320617298,132.84707025083947,17.952354814894495,123.14620210309597,6.95,20.76622183909361,3.4101924359169162,0.9185292191063287
0.562511349314151,0.13008095529118646,0.12515699862112162,133.88608438559393,18.123030484341044,123.1922871708553,7.0,20.79434355108459,3.4168343419451563,0.9248734912666373
0.5625333306468547,0.12731439172513426,0.1233888758615512,134.9265047023348,18.294034802632414,123.2386872916669,7.05,20.8224691185503,3.423338389709716,0.9311313411976934
0.5625001693134334,0.12453862974966218,0.12158149971045001,135.9683313249256,18.465360865107556,123.28539809482162,7.1,20.850595785082643,3.4297041092959724,0.937300784990771
0.5624118574010563,0.12175386991236546,0.1197353043812451,137.01156423939136,18.63700174385954,123.33241511094579,7.15,20.878720793548315,3.4359310407834553,0.9433798599762935
0.5622683935893508,0.11896031341093108,0.11785073341348401,138.05620329389052,18.808950488236103,123.37973377307509,7.2,20.906841386418368,3.4420187342790736,0.9493666251953558
0.5620697831506359,0.11615816207860097,0.11592823956627718,139.10224819870342,18.98120012534182,123.42734941775161,7.25,20.934954806097835,3.4479667499496203,0.95525916186603
0.5618160379493611,0.11334761836959,0.11396828470952416,140.14969852623724,19.1537436605419,123.47525728614437,7.3,20.963058295255365,3.4537746580535504,0.9610555738443438
0.5615071764407454,0.11052888534445848,0.11197133971295203,141.19855371104745,19.32657407796754,123.52345252519248,7.35,20.99114909715283,3.4594420389720297,0.96675398807982
0.5611432236686226,0.10770216665544129,0.10993788433299087,142.24881304987565,19.49968434102282,123.5719301887711,7.4,21.019224455974868,3.4649684832392524,0.9723525550654677
0.5607242112624862,0.10486766653173421,0.107868407097515,143.300475701704,19.673067392893103,123.6206852388798,7.45,21.047281617158298,3.4703535915720245,0.9778494492821173
0.5602501774337413,0.10202558976473808,0.10576340518847602,144.35354068782598,19.846716157054868,123.66971254685278,7.5,21.07531782772142,3.475596974898611,0.983242869636993
0.559721166971158,0.09917614169326301,0.10362338432245766,145.40800689193384,20.020623537787007,123.71900689459112,7.55,21.103330336593107,3.480698254386848,0.9885310398964169
0.5591372312355317,0.09631952818869265,0.10144885862917954,146.4638730602222,20.194782420683467,123.76856297581635,7.6,21.131316394941663,3.485657061471511,0.9937122091125398
0.5584984281535467,0.09345595564010996,0.09924035052798,147.52113780150833,20.369185673167276,123.81837539734526,7.65,21.15927325650344,3.4904730378809457,0.9987846520439988
0.5578048222108467,0.09058563093938606,0.09699839060230761,148.57979958736868,20.543826145005877,123.86843868038562,7.7,21.187198177911117,3.4951458356629512,1.0037466695703978
0.5570564844443127,0.08770876146623192,0.09472351747225072,149.639856752292,20.7186966688277,123.91874726185239,7.75,21.215088419021658,3.4996751172099207,1.0085965891005133
0.5562534924335479,0.08482555507321554,0.09241627766513669,150.70130749384862,20.89379006064003,123.96929549570426,7.8,21.242941243243873,3.5040605552832322,1.013332764974126
0.5553959302915717,0.08193622007074458,0.09007722548423155,151.76414987287635,21.06909912034803,124.02007765430004,7.85,21.27075391786555,3.508301833036893,1.0179535788573828
0.5544838886547236,0.07904096521201603,0.08770692287557091,152.82838181368248,21.244616632274965,124.07108792977476,7.9,21.29852371438013,3.5123986440404305,1.0224574401315945
0.5535174646717786,0.07613999967793414,0.08530593929295549,153.89400110426232,21.420335365683503,124.12232043543493,7.95,21.326247908812867,3.5163506923010313,1.026842786275373
0.5524967619922745,0.07323353306199673,0.08287485156114235,154.96100539653378,21.596248075298153,124.17376920717282,8.0,21.353923782046458,3.520157692284928,1.0311080832400208
0.551421890754054,0.07032177535515242,0.0804142437372655,156.0293922065886,21.772347501828726,124.22542820489927,8.05,21.38154862014607,3.5238193689380277,1.0352518258180778
0.550292967570021,0.06740493693062911,0.07792470697051945,157.09915891495936,21.94862637249482,124.27729131399485,8.1,21.409119714683772,3.527335457705785,1.039272538004941
0.5491101155141155,0.06448322852873384,0.07540683936013748,158.170302766903,22.125077401551273,124.3293523467788,8.15,21.43663436306227,3.5307057045523167,1.043168773353467
0.5478734641065054,0.06155686124162797,0.07286124581170234,159.2428208727005,22.301693290814548,124.38160504399568,8.2,21.464089868837977,3.5339298659787532,1.0469391153214738
0.5465831492980002,0.05862604649807476,0.07028853789181974,160.3167102079725,22.478466730190036,124.43404307631901,8.25,21.4914835420433,3.5370077090408345,1.050582177612059
0.5452393134536869,0.055690996048164625,0.06768933368119281,161.3919676140113,22.6553903982002,124.48666004587199,8.3,21.518812699508203,3.539939011365738,1.05409660450665
0.5438421053357896,0.052751921948015985,0.06506425762613122,162.46858979812853,22.83245696251355,124.53944948776443,8.35,21.54607466518089,3.5427235611681462,1.0574810711907097
0.5423916800857556,0.049809036544453754,0.06241394038853038,163.54657333401926,23.009659080474393,124.592404871646,8.4,21.573266770447677,3.545361157265547,1.0607342840720162
0.5408881992055717,0.046862552459668465,0.059739018694358915,164.62591466214175,23.18698939963335,124.64551960327508,8.45,21.600386354451967,3.5478516090927696,1.0638549810914426
0.5393318305383088,0.04391268257585323,0.05704013518068749,165.70661009011334,23.364440558278567,124.69878702610302,8.5,21.627430764412246,3.550194736715753,1.0668419320261606
